txn_id,timestamp,sender_id,receiver_id,amount,currency,txn_type,channel,sender_country,receiver_country,is_cross_border,label_is_laundering,pattern_label
T-000736,2025-03-05 15:41:00.000000,C-N0182,C-N0091,3049.08,USD,transfer,online,FR,JP,True,,
T-000737,2025-02-15 19:25:17.907578,C-HUB01,C-SMF08,7788.14,USD,transfer,online,US,US,False,True,smurfing
T-000738,2025-02-02 05:31:00.000000,C-N0164,C-SMF18,8211.46,USD,transfer,mobile,SG,AU,True,,
T-000739,2025-01-08 04:41:00.000000,C-N0031,C-SMF08,8559.56,USD,transfer,mobile,AU,GB,True,,
T-000740,2025-02-18 14:51:00.000000,C-N0075,C-N0175,12360.48,USD,withdrawal,atm,JP,GB,True,,
T-000741,2025-02-26 06:02:00.000000,C-N0141,C-N0065,12645.82,USD,deposit,online,DE,AU,True,,
T-000742,2025-01-04 07:29:00.000000,C-N0140,C-RCO02,63042.46,USD,wire,wire,JP,US,True,True,rapid_cashout
T-000743,2025-01-04 19:34:00.000000,C-N0116,C-LAY09,5843.5,USD,withdrawal,atm,AU,AU,False,,
T-000744,2025-02-04 23:28:00.000000,C-N0005,C-N0035,13017.79,USD,transfer,online,US,FR,True,,
T-000745,2025-03-17 18:25:37.923365,C-RCO07,C-N0006,14340.07,USD,cash,atm,US,US,False,True,rapid_cashout
T-000746,2025-03-11 03:26:00.000000,C-N0195,C-N0023,11548.89,USD,transfer,online,DE,DE,False,,
T-000747,2025-02-23 08:08:00.000000,C-LAY07,C-LAY08,318229.99,USD,wire,wire,DE,GB,True,True,layering
T-000748,2025-02-15 21:35:02.090748,C-HUB01,C-SMF06,7678.89,USD,transfer,online,US,US,False,True,smurfing
T-000749,2025-02-19 00:09:00.000000,C-N0184,C-LAY09,439.64,USD,transfer,mobile,FR,DE,True,,
T-000750,2025-01-28 14:23:00.000000,C-N0186,C-N0150,2358.9,USD,withdrawal,branch,SG,FR,True,,
T-000751,2025-01-18 10:53:00.000000,C-N0196,C-SMF04,1682.31,USD,withdrawal,atm,SG,JP,True,,
T-000752,2025-03-15 19:47:00.000000,C-LAY11,C-N0095,9561.15,USD,transfer,online,JP,DE,True,,
T-000753,2025-03-29 09:04:00.000000,C-LAY08,C-N0035,3076.59,USD,withdrawal,branch,US,CA,True,,
T-000754,2025-03-29 07:54:00.000000,C-N0171,C-N0028,6935.79,USD,transfer,mobile,JP,DE,True,,
T-000755,2025-02-11 05:22:00.000000,C-RCO05,C-N0155,7379.52,USD,deposit,branch,JP,GB,True,,
T-000756,2025-03-04 15:59:00.000000,C-HUB03,C-N0087,11876.23,USD,withdrawal,atm,DE,GB,True,,
T-000757,2025-03-07 20:10:00.000000,C-LAY16,C-LAY17,248339.16,USD,wire,wire,JP,DE,True,True,layering
T-000758,2025-03-22 02:19:00.000000,C-STR02,C-N0135,9957.47,USD,transfer,branch,US,US,False,True,structuring
T-000759,2025-03-17 15:29:00.000000,C-STR08,C-N0085,9659.11,USD,withdrawal,atm,US,GB,True,,
T-000760,2025-02-10 16:07:00.000000,C-N0122,C-N0191,11784.91,USD,transfer,online,GB,AU,True,,
T-000761,2025-01-21 07:15:00.000000,C-N0016,C-N0144,6289.13,USD,transfer,online,JP,CA,True,,
T-000762,2025-03-27 05:05:00.000000,C-N0062,C-SMF19,13990.98,USD,transfer,mobile,AU,SG,True,,
T-000763,2025-03-26 03:57:00.000000,C-N0098,C-SMF05,3219.59,USD,transfer,mobile,FR,DE,True,,
T-000764,2025-02-21 01:55:00.000000,C-N0074,C-N0194,2787.41,USD,transfer,online,JP,SG,True,,
T-000765,2025-01-04 18:34:00.000000,C-N0092,C-N0074,4307.62,USD,withdrawal,branch,GB,AU,True,,
T-000766,2025-01-15 19:06:00.000000,C-STR04,C-N0160,9082.78,USD,cash,atm,US,US,False,True,structuring
T-000767,2025-03-02 13:57:00.000000,C-N0101,C-N0006,14059.71,USD,deposit,branch,US,FR,True,,
T-000768,2025-02-02 16:53:00.000000,C-STR04,C-N0021,11381.21,USD,transfer,online,DE,FR,True,,
T-000769,2025-03-20 09:52:00.000000,C-STR05,C-N0138,8876.23,USD,cash,atm,US,US,False,True,structuring
T-000770,2025-03-16 23:27:00.000000,C-N0200,C-SMF01,10022.49,USD,transfer,online,FR,GB,True,,
T-000771,2025-02-11 17:33:00.000000,C-LAY19,C-N0191,11646.01,USD,deposit,atm,US,FR,True,,
T-000772,2025-02-05 12:28:00.000000,C-N0117,C-N0084,3801.7,USD,transfer,mobile,CA,JP,True,,
T-000773,2025-02-13 05:13:00.000000,C-N0005,C-SMF10,10952.27,USD,transfer,mobile,CA,DE,True,,
T-000774,2025-02-16 05:33:00.000000,C-N0188,C-N0069,14547.44,USD,deposit,atm,DE,AU,True,,
T-000775,2025-02-05 01:54:00.000000,C-STR06,C-N0152,55.29,USD,transfer,mobile,DE,FR,True,,
T-000776,2025-03-04 06:18:00.000000,C-LAY08,C-SMF23,1920.09,USD,transfer,mobile,FR,GB,True,,
T-000777,2025-03-12 08:26:00.000000,C-N0007,C-RCO06,8462.12,USD,deposit,atm,GB,GB,False,,
T-000778,2025-01-09 06:17:00.000000,C-LAY11,C-N0116,10439.73,USD,transfer,mobile,CA,CA,False,,
T-000779,2025-02-18 23:01:00.000000,C-N0058,C-LAY20,10275.96,USD,deposit,online,DE,CA,True,,
T-000780,2025-03-29 05:15:00.000000,C-N0082,C-LAY13,9136.87,USD,deposit,atm,AU,SG,True,,
T-000781,2025-01-11 10:55:00.000000,C-N0031,C-N0047,4759.0,USD,transfer,mobile,GB,GB,False,,
T-000782,2025-02-02 13:54:00.000000,C-SMF07,C-STR05,2334.98,USD,withdrawal,branch,US,GB,True,,
T-000783,2025-03-31 08:34:00.000000,C-SMF03,C-N0192,9820.33,USD,transfer,mobile,GB,DE,True,,
T-000784,2025-03-03 16:22:00.000000,C-N0120,C-N0103,14236.67,USD,withdrawal,atm,US,CA,True,,
T-000785,2025-02-21 23:57:00.000000,C-N0086,C-N0108,6987.02,USD,transfer,online,US,DE,True,,
T-000786,2025-01-10 01:27:00.000000,C-N0107,C-STR01,10325.68,USD,deposit,atm,GB,CA,True,,
T-000787,2025-02-15 15:48:00.000000,C-N0154,C-N0173,5002.03,USD,transfer,mobile,US,AU,True,,
T-000788,2025-01-02 02:41:00.000000,C-N0134,C-N0161,7254.85,USD,withdrawal,branch,JP,CA,True,,
T-000789,2025-02-02 23:33:00.000000,C-N0058,C-N0087,1502.03,USD,transfer,mobile,CA,FR,True,,
T-000790,2025-03-17 16:57:00.000000,C-N0175,C-N0042,9927.97,USD,transfer,online,US,JP,True,,
T-000791,2025-02-22 12:47:00.000000,C-N0057,C-SMF01,8773.67,USD,deposit,online,CA,US,True,,
T-000792,2025-03-02 13:40:00.000000,C-N0125,C-N0080,6144.24,USD,withdrawal,branch,DE,FR,True,,
T-000793,2025-03-12 02:46:00.000000,C-N0092,C-N0064,11814.28,USD,transfer,online,DE,CA,True,,
T-000794,2025-02-27 02:48:00.000000,C-N0008,C-N0074,7283.48,USD,withdrawal,branch,US,SG,True,,
T-000795,2025-02-09 22:33:00.000000,C-N0104,C-N0048,10999.99,USD,deposit,atm,AU,SG,True,,
T-000796,2025-02-16 13:17:29.177400,C-HUB03,C-SMF17,7802.6,USD,transfer,online,US,US,False,True,smurfing
T-000797,2025-03-14 12:14:00.000000,C-N0077,C-LAY06,4535.51,USD,withdrawal,branch,AU,SG,True,,
T-000798,2025-02-06 21:37:00.000000,C-N0113,C-N0176,12721.89,USD,deposit,atm,DE,FR,True,,
T-000799,2025-03-01 05:03:00.000000,C-SMF03,C-N0048,14237.31,USD,transfer,online,GB,GB,False,,
T-000800,2025-02-05 20:27:00.000000,C-N0129,C-N0053,1173.92,USD,deposit,branch,DE,DE,False,,
T-000801,2025-02-28 05:21:00.000000,C-SMF11,C-SMF04,3913.03,USD,deposit,branch,DE,US,True,,
T-000802,2025-01-21 20:48:00.000000,C-SMF06,C-SMF24,486.42,USD,transfer,online,JP,JP,False,,
T-000803,2025-02-11 18:59:00.000000,C-N0113,C-N0128,8520.26,USD,withdrawal,branch,JP,JP,False,,
T-000804,2025-01-31 01:06:00.000000,C-STR01,C-N0027,603.41,USD,deposit,online,SG,FR,True,,
T-000805,2025-01-28 11:37:00.000000,C-N0153,C-SMF07,9923.4,USD,deposit,online,CA,FR,True,,
T-000806,2025-03-05 01:21:00.000000,C-N0009,C-N0100,10749.32,USD,transfer,online,US,CA,True,,
T-000807,2025-03-13 00:50:00.000000,C-N0077,C-N0113,8591.2,USD,transfer,online,US,US,False,,
T-000808,2025-03-28 02:27:00.000000,C-N0112,C-N0096,11127.87,USD,deposit,atm,DE,CA,True,,
T-000809,2025-02-16 10:47:23.634281,C-HUB03,C-SMF19,7037.27,USD,transfer,online,US,US,False,True,smurfing
T-000810,2025-03-31 10:02:00.000000,C-N0072,C-N0054,12251.41,USD,transfer,online,CA,AU,True,,
T-000811,2025-03-07 02:17:00.000000,C-SMF24,C-N0158,6384.28,USD,transfer,online,GB,US,True,,
T-000812,2025-02-17 17:59:00.000000,C-N0177,C-N0124,7434.15,USD,transfer,online,US,GB,True,,
T-000813,2025-03-27 01:18:00.000000,C-N0058,C-N0039,1955.31,USD,withdrawal,atm,DE,JP,True,,
T-000814,2025-03-30 12:09:00.000000,C-N0081,C-N0108,719.49,USD,deposit,online,DE,GB,True,,
T-000815,2025-03-11 14:14:00.000000,C-N0069,C-STR05,7350.22,USD,transfer,mobile,GB,AU,True,,
T-000816,2025-02-01 01:34:00.000000,C-N0200,C-N0093,9880.57,USD,transfer,mobile,US,DE,True,,
T-000817,2025-01-30 07:54:00.000000,C-LAY15,C-N0125,10241.6,USD,transfer,online,CA,DE,True,,
T-000818,2025-02-19 02:59:00.000000,C-N0153,C-SMF24,7582.04,USD,transfer,online,SG,AU,True,,
T-000819,2025-01-29 06:41:00.000000,C-N0107,C-N0112,9026.51,USD,transfer,mobile,CA,JP,True,,
T-000820,2025-01-02 10:48:00.000000,C-N0133,C-N0132,1208.31,USD,transfer,online,AU,GB,True,,
T-000821,2025-01-16 17:46:00.000000,C-N0140,C-HUB03,4377.47,USD,transfer,online,DE,JP,True,,
T-000822,2025-03-16 20:41:00.000000,C-RCO08,C-N0037,9669.79,USD,transfer,mobile,FR,DE,True,,
T-000823,2025-02-23 02:39:00.000000,C-N0190,C-SMF14,3806.65,USD,transfer,mobile,DE,CA,True,,
T-000824,2025-03-17 07:25:00.000000,C-N0055,C-N0071,8346.37,USD,transfer,online,GB,US,True,,
T-000825,2025-02-19 09:43:00.000000,C-STR03,C-N0186,8976.08,USD,cash,atm,US,US,False,True,structuring
T-000826,2025-02-09 02:53:00.000000,C-N0146,C-N0108,13876.68,USD,transfer,online,GB,US,True,,
T-000827,2025-02-15 23:50:00.000000,C-SMF15,C-N0058,9646.21,USD,withdrawal,branch,JP,GB,True,,
T-000828,2025-03-29 12:56:00.000000,C-N0030,C-RCO05,12413.7,USD,transfer,mobile,AU,US,True,,
T-000829,2025-01-28 14:44:00.000000,C-N0090,C-N0194,2772.12,USD,transfer,online,JP,US,True,,
T-000830,2025-01-12 22:39:00.000000,C-STR09,C-N0112,2468.95,USD,transfer,online,SG,FR,True,,
T-000831,2025-03-27 15:06:00.000000,C-RCO02,C-N0146,9407.53,USD,transfer,mobile,FR,FR,False,,
T-000832,2025-03-02 01:00:00.000000,C-LAY13,C-RCO08,4556.22,USD,deposit,branch,US,CA,True,,
T-000833,2025-03-03 22:59:04.473126,C-HUB02,C-SMF13,7435.7,USD,transfer,online,US,US,False,True,smurfing
T-000834,2025-01-31 08:10:00.000000,C-N0015,C-N0008,10873.97,USD,withdrawal,atm,GB,DE,True,,
T-000835,2025-01-26 17:28:00.000000,C-STR01,C-N0095,9939.3,USD,transfer,online,US,DE,True,,
T-000836,2025-03-24 06:11:00.000000,C-N0163,C-N0184,8154.76,USD,deposit,online,CA,SG,True,,
T-000837,2025-02-01 21:03:00.000000,C-N0184,C-LAY03,14364.5,USD,transfer,mobile,US,US,False,,
T-000838,2025-01-08 16:45:00.000000,C-SMF16,C-N0064,976.93,USD,deposit,branch,GB,DE,True,,
T-000839,2025-01-01 03:25:00.000000,C-N0116,C-N0145,11597.77,USD,transfer,online,JP,FR,True,,
T-000840,2025-01-27 20:55:00.000000,C-N0064,C-LAY23,14195.91,USD,withdrawal,atm,FR,US,True,,
T-000841,2025-02-09 18:25:00.000000,C-N0117,C-N0046,51.38,USD,transfer,online,FR,US,True,,
T-000842,2025-01-31 16:02:00.000000,C-N0104,C-N0067,11626.78,USD,withdrawal,atm,DE,DE,False,,
T-000843,2025-03-10 07:05:00.000000,C-LAY05,C-N0072,3274.04,USD,transfer,online,US,FR,True,,
T-000844,2025-02-06 18:01:00.000000,C-N0136,C-N0069,10970.63,USD,transfer,online,AU,CA,True,,
T-000845,2025-02-20 03:24:00.000000,C-HUB02,C-N0019,5481.97,USD,deposit,branch,SG,AU,True,,
T-000846,2025-02-07 06:43:00.000000,C-SMF09,C-N0079,7323.47,USD,deposit,atm,FR,CA,True,,
T-000847,2025-03-20 17:24:00.000000,C-LAY02,C-N0047,8422.97,USD,deposit,online,CA,GB,True,,
T-000848,2025-03-19 03:28:00.000000,C-N0016,C-N0026,1503.63,USD,transfer,mobile,JP,DE,True,,
T-000849,2025-01-22 10:01:00.000000,C-N0113,C-SMF04,1862.9,USD,transfer,mobile,AU,JP,True,,
T-000850,2025-01-29 20:38:00.000000,C-N0070,C-N0154,4407.15,USD,withdrawal,branch,JP,AU,True,,
T-000851,2025-02-24 02:26:38.886947,C-RCO04,C-N0132,8808.44,USD,cash,atm,US,US,False,True,rapid_cashout
T-000852,2025-01-19 21:19:00.000000,C-STR04,C-N0160,9938.29,USD,cash,branch,US,US,False,True,structuring
T-000853,2025-02-27 00:28:00.000000,C-N0193,C-N0161,9912.01,USD,transfer,mobile,US,DE,True,,
T-000854,2025-03-19 23:09:00.000000,C-N0192,C-N0149,8174.86,USD,deposit,branch,AU,AU,False,,
T-000855,2025-01-05 05:30:00.000000,C-N0078,C-RCO07,1547.06,USD,transfer,online,AU,DE,True,,
T-000856,2025-01-05 18:06:00.000000,C-STR03,C-N0070,7650.82,USD,withdrawal,atm,CA,US,True,,
T-000857,2025-03-26 14:16:00.000000,C-LAY24,C-N0177,14329.93,USD,transfer,online,JP,GB,True,,
T-000858,2025-02-14 03:24:00.000000,C-STR02,C-N0100,5575.97,USD,deposit,online,DE,JP,True,,
T-000859,2025-03-27 19:44:00.000000,C-N0063,C-N0002,1865.51,USD,deposit,atm,SG,AU,True,,
T-000860,2025-01-31 02:26:00.000000,C-STR06,C-N0094,8866.95,USD,transfer,branch,US,US,False,True,structuring
T-000861,2025-01-06 18:44:00.000000,C-N0079,C-N0110,12501.72,USD,transfer,mobile,US,CA,True,,
T-000862,2025-01-21 23:16:00.000000,C-STR08,C-N0002,9434.37,USD,cash,atm,US,US,False,True,structuring
T-000863,2025-03-01 11:30:00.000000,C-N0001,C-N0076,3124.64,USD,transfer,mobile,SG,CA,True,,
T-000864,2025-03-09 16:20:00.000000,C-N0195,C-N0143,14998.62,USD,transfer,mobile,US,US,False,,
T-000865,2025-03-14 06:47:00.000000,C-N0172,C-N0188,8308.12,USD,transfer,online,AU,FR,True,,
T-000866,2025-03-22 21:21:00.000000,C-N0055,C-N0124,14381.39,USD,transfer,mobile,US,DE,True,,
T-000867,2025-02-16 22:25:52.398192,C-HUB03,C-SMF23,8415.99,USD,transfer,online,US,US,False,True,smurfing
T-000868,2025-03-01 10:55:00.000000,C-N0194,C-N0170,1443.18,USD,transfer,online,DE,CA,True,,
T-000869,2025-01-31 01:34:00.000000,C-N0127,C-N0042,10944.79,USD,withdrawal,atm,SG,CA,True,,
T-000870,2025-01-04 19:50:00.000000,C-LAY11,C-SMF08,697.06,USD,deposit,branch,GB,FR,True,,
T-000871,2025-02-04 21:07:00.000000,C-N0025,C-N0196,9327.4,USD,transfer,online,FR,CA,True,,
T-000872,2025-02-20 02:25:00.000000,C-N0168,C-N0134,14360.14,USD,transfer,online,GB,AU,True,,
T-000873,2025-02-16 17:38:33.549563,C-HUB01,C-SMF02,8012.57,USD,transfer,online,US,US,False,True,smurfing
T-000874,2025-02-03 04:06:00.000000,C-N0154,C-N0166,2061.46,USD,transfer,online,FR,SG,True,,
T-000875,2025-03-09 03:36:00.000000,C-N0016,C-N0047,5582.29,USD,withdrawal,branch,AU,DE,True,,
T-000876,2025-01-26 11:51:00.000000,C-N0120,C-N0043,7820.44,USD,transfer,online,US,GB,True,,
T-000877,2025-03-18 23:46:00.000000,C-SMF15,C-N0121,4174.43,USD,deposit,online,US,JP,True,,
T-000878,2025-01-31 19:38:00.000000,C-N0034,C-N0163,622.32,USD,transfer,online,FR,SG,True,,
T-000879,2025-02-16 13:58:00.000000,C-STR09,C-N0091,9266.52,USD,transfer,branch,US,US,False,True,structuring
T-000880,2025-01-21 05:00:00.000000,C-N0042,C-N0192,4338.85,USD,transfer,online,DE,US,True,,
T-000881,2025-03-17 20:05:00.000000,C-N0194,C-N0143,10455.23,USD,withdrawal,branch,JP,US,True,,
T-000882,2025-01-04 12:32:00.000000,C-N0161,C-N0063,1314.92,USD,withdrawal,atm,FR,US,True,,
T-000883,2025-01-02 11:08:00.000000,C-N0042,C-LAY21,6272.96,USD,transfer,mobile,US,GB,True,,
T-000884,2025-02-17 21:32:00.000000,C-STR09,C-N0091,9027.93,USD,cash,branch,US,US,False,True,structuring
T-000885,2025-03-12 18:26:00.000000,C-N0125,C-STR01,3433.26,USD,transfer,online,AU,GB,True,,
T-000886,2025-01-21 16:29:00.000000,C-N0077,C-N0028,1784.56,USD,deposit,atm,SG,JP,True,,
T-000887,2025-02-02 21:38:00.000000,C-LAY02,C-N0021,3617.56,USD,withdrawal,atm,DE,AU,True,,
T-000888,2025-01-24 08:55:00.000000,C-N0003,C-N0027,4973.47,USD,deposit,branch,GB,FR,True,,
T-000889,2025-02-15 09:11:00.000000,C-N0038,C-N0198,5629.32,USD,transfer,online,GB,JP,True,,
T-000890,2025-01-04 14:14:40.954690,C-RCO02,C-N0026,14659.57,USD,cash,branch,US,US,False,True,rapid_cashout
T-000891,2025-01-02 16:31:00.000000,C-N0129,C-SMF16,2316.53,USD,transfer,online,JP,FR,True,,
T-000892,2025-01-28 09:24:00.000000,C-N0187,C-N0172,11132.32,USD,deposit,online,AU,AU,False,,
T-000893,2025-02-28 05:52:00.000000,C-STR07,C-N0146,13560.83,USD,withdrawal,branch,JP,FR,True,,
T-000894,2025-01-27 16:43:36.395378,C-RCO08,C-N0115,12579.68,USD,cash,atm,US,US,False,True,rapid_cashout
T-000895,2025-03-10 08:30:00.000000,C-STR09,C-LAY12,2077.96,USD,transfer,online,FR,JP,True,,
T-000896,2025-03-09 21:09:00.000000,C-SMF21,C-N0172,4709.69,USD,transfer,online,DE,JP,True,,
T-000897,2025-02-15 06:48:00.000000,C-STR09,C-N0086,12637.09,USD,transfer,online,GB,AU,True,,
T-000898,2025-03-06 10:09:00.000000,C-N0008,C-N0112,5528.62,USD,transfer,online,CA,SG,True,,
T-000899,2025-03-05 21:54:00.000000,C-LAY15,C-HUB03,4416.74,USD,transfer,online,US,CA,True,,
T-000900,2025-03-24 06:16:00.000000,C-N0169,C-N0009,10106.96,USD,withdrawal,atm,US,US,False,,
T-000901,2025-03-16 08:27:00.000000,C-LAY01,C-N0147,8013.35,USD,transfer,mobile,FR,US,True,,
T-000902,2025-03-15 18:26:00.000000,C-N0195,C-N0087,14436.63,USD,transfer,online,GB,JP,True,,
T-000903,2025-01-08 12:38:00.000000,C-N0013,C-N0016,14298.68,USD,withdrawal,atm,CA,SG,True,,
T-000904,2025-02-17 03:56:28.797313,C-HUB03,C-SMF24,7539.05,USD,transfer,online,US,US,False,True,smurfing
T-000905,2025-01-30 08:19:00.000000,C-STR07,C-N0154,8544.45,USD,deposit,online,DE,AU,True,,
T-000906,2025-02-16 08:10:00.000000,C-N0133,C-N0102,1867.19,USD,transfer,mobile,FR,US,True,,
T-000907,2025-02-26 23:01:00.000000,C-N0112,C-N0083,3863.8,USD,deposit,branch,JP,AU,True,,
T-000908,2025-02-08 10:38:00.000000,C-N0116,C-N0166,13403.99,USD,transfer,mobile,CA,AU,True,,
T-000909,2025-03-16 08:29:00.000000,C-HUB02,C-SMF08,5432.13,USD,transfer,online,JP,FR,True,,
T-000910,2025-01-14 13:14:00.000000,C-RCO06,C-N0040,653.73,USD,transfer,mobile,JP,SG,True,,
T-000911,2025-03-09 05:03:00.000000,C-STR08,C-N0098,10680.47,USD,withdrawal,atm,CA,DE,True,,
T-000912,2025-02-26 12:08:00.000000,C-N0093,C-N0010,14060.59,USD,withdrawal,branch,SG,FR,True,,
T-000913,2025-01-16 00:13:00.000000,C-SMF20,C-N0008,12516.19,USD,transfer,online,DE,US,True,,
T-000914,2025-02-08 16:11:00.000000,C-N0194,C-N0065,13462.34,USD,transfer,online,SG,GB,True,,
T-000915,2025-02-13 06:47:00.000000,C-N0067,C-N0070,1121.08,USD,withdrawal,branch,CA,CA,False,,
T-000916,2025-03-14 04:50:00.000000,C-N0097,C-N0072,8747.15,USD,transfer,mobile,CA,SG,True,,
T-000917,2025-02-26 06:35:00.000000,C-N0130,C-N0141,7128.05,USD,deposit,online,SG,DE,True,,
T-000918,2025-03-31 10:51:00.000000,C-N0156,C-N0044,13632.14,USD,deposit,online,JP,SG,True,,
T-000919,2025-02-24 23:58:00.000000,C-N0053,C-LAY21,6049.18,USD,withdrawal,atm,GB,DE,True,,
T-000920,2025-01-03 08:28:00.000000,C-STR09,C-N0012,5469.86,USD,transfer,online,DE,GB,True,,
T-000921,2025-03-31 17:53:00.000000,C-N0091,C-N0019,4510.96,USD,transfer,mobile,US,US,False,,
T-000922,2025-02-06 02:14:00.000000,C-N0087,C-N0026,2593.34,USD,transfer,online,GB,AU,True,,
T-000923,2025-03-21 19:10:00.000000,C-N0153,C-N0110,3291.25,USD,transfer,online,CA,FR,True,,
T-000924,2025-03-05 08:04:00.000000,C-N0166,C-N0053,5511.19,USD,transfer,online,JP,JP,False,,
T-000925,2025-01-24 15:40:00.000000,C-N0017,C-SMF18,12922.68,USD,deposit,atm,CA,AU,True,,
T-000926,2025-01-29 05:54:00.000000,C-N0147,C-N0175,13503.09,USD,deposit,atm,SG,CA,True,,
T-000927,2025-02-04 04:52:00.000000,C-N0029,C-STR01,5071.54,USD,transfer,online,DE,CA,True,,
T-000928,2025-01-17 15:50:00.000000,C-N0060,C-N0008,6537.86,USD,withdrawal,atm,JP,SG,True,,
T-000929,2025-01-20 06:30:00.000000,C-LAY08,C-LAY09,12924.72,USD,withdrawal,atm,DE,DE,False,,
T-000930,2025-02-22 00:12:00.000000,C-SMF03,C-RCO08,3089.03,USD,withdrawal,atm,AU,US,True,,
T-000931,2025-02-12 08:42:00.000000,C-N0129,C-N0116,1674.99,USD,transfer,mobile,DE,FR,True,,
T-000932,2025-01-12 04:46:00.000000,C-N0037,C-N0130,12189.27,USD,transfer,online,GB,CA,True,,
T-000933,2025-03-30 09:00:00.000000,C-N0162,C-STR06,13542.54,USD,withdrawal,atm,US,DE,True,,
T-000934,2025-03-27 18:50:00.000000,C-SMF11,C-N0034,13020.28,USD,withdrawal,branch,AU,SG,True,,
T-000935,2025-01-09 06:00:00.000000,C-N0063,C-SMF20,14832.87,USD,withdrawal,atm,AU,CA,True,,
T-000936,2025-02-20 22:15:00.000000,C-SMF10,C-N0170,4102.87,USD,deposit,online,CA,SG,True,,
T-000937,2025-03-20 16:08:00.000000,C-N0052,C-N0090,12776.13,USD,transfer,mobile,GB,GB,False,,
T-000938,2025-02-23 19:23:00.000000,C-LAY10,C-N0140,11100.79,USD,transfer,mobile,US,DE,True,,
T-000939,2025-02-26 02:10:00.000000,C-N0034,C-N0186,4381.63,USD,transfer,mobile,AU,DE,True,,
T-000940,2025-03-03 18:22:00.000000,C-STR06,C-N0191,3006.37,USD,deposit,online,US,GB,True,,
T-000941,2025-02-15 04:43:00.000000,C-N0078,C-STR04,784.56,USD,transfer,mobile,AU,GB,True,,
T-000942,2025-03-15 20:23:00.000000,C-LAY23,C-N0137,8101.78,USD,transfer,mobile,DE,SG,True,,
T-000943,2025-03-30 07:16:00.000000,C-N0193,C-N0031,12858.84,USD,transfer,online,US,DE,True,,
T-000944,2025-01-02 18:45:00.000000,C-N0019,C-N0038,13658.1,USD,transfer,mobile,JP,SG,True,,
T-000945,2025-02-18 01:44:00.000000,C-N0037,C-N0088,10284.98,USD,withdrawal,branch,FR,CA,True,,
T-000946,2025-02-12 20:43:00.000000,C-LAY07,C-N0121,2634.54,USD,deposit,atm,GB,SG,True,,
T-000947,2025-02-01 05:21:00.000000,C-N0108,C-SMF10,3910.3,USD,transfer,mobile,GB,CA,True,,
T-000948,2025-02-08 04:06:00.000000,C-SMF20,C-LAY24,9088.37,USD,transfer,online,DE,JP,True,,
T-000949,2025-03-26 20:49:00.000000,C-N0014,C-SMF24,2130.73,USD,withdrawal,branch,JP,SG,True,,
T-000950,2025-03-29 18:39:00.000000,C-N0194,C-N0030,433.92,USD,transfer,mobile,JP,DE,True,,
T-000951,2025-03-17 07:36:00.000000,C-N0132,C-N0041,10429.14,USD,transfer,mobile,FR,CA,True,,
T-000952,2025-01-06 22:28:00.000000,C-N0057,C-STR09,4141.02,USD,deposit,atm,DE,CA,True,,
T-000953,2025-01-28 17:53:00.000000,C-LAY14,C-LAY15,34271.46,USD,wire,wire,US,SG,True,True,layering
T-000954,2025-03-10 17:55:00.000000,C-N0136,C-N0188,8320.68,USD,transfer,online,CA,AU,True,,
T-000955,2025-03-24 08:50:00.000000,C-N0078,C-N0004,11324.86,USD,transfer,mobile,DE,CA,True,,
T-000956,2025-03-08 09:46:00.000000,C-N0065,C-N0087,8236.08,USD,withdrawal,atm,CA,SG,True,,
T-000957,2025-01-26 23:26:00.000000,C-HUB03,C-SMF14,3156.37,USD,transfer,online,GB,DE,True,,
T-000958,2025-02-11 03:06:00.000000,C-LAY01,C-LAY02,55204.55,USD,wire,wire,DE,GB,True,True,layering
T-000959,2025-02-01 06:53:00.000000,C-N0088,C-N0105,7573.44,USD,transfer,online,GB,DE,True,,
T-000960,2025-01-12 00:53:00.000000,C-N0061,C-RCO02,6009.64,USD,withdrawal,branch,GB,SG,True,,
T-000961,2025-02-16 02:24:00.000000,C-LAY08,C-N0172,13747.91,USD,deposit,atm,AU,FR,True,,
T-000962,2025-03-06 05:20:00.000000,C-N0043,C-N0125,12585.51,USD,transfer,mobile,DE,DE,False,,
T-000963,2025-01-11 01:43:00.000000,C-N0008,C-N0098,9746.92,USD,deposit,online,CA,SG,True,,
T-000964,2025-02-20 04:15:00.000000,C-SMF21,C-N0021,1946.77,USD,transfer,mobile,US,DE,True,,
T-000965,2025-03-14 05:12:00.000000,C-N0011,C-N0011,7803.8,USD,deposit,online,GB,US,True,,
T-000966,2025-03-11 18:09:00.000000,C-N0111,C-SMF10,2177.61,USD,withdrawal,atm,JP,CA,True,,
T-000967,2025-03-18 18:54:00.000000,C-N0168,C-N0193,7415.09,USD,deposit,branch,DE,JP,True,,
T-000968,2025-02-20 06:05:00.000000,C-N0009,C-N0186,4455.72,USD,withdrawal,atm,AU,DE,True,,
T-000969,2025-03-30 04:21:00.000000,C-N0198,C-N0119,7534.73,USD,deposit,atm,DE,CA,True,,
T-000970,2025-03-21 06:22:00.000000,C-N0161,C-LAY25,9058.87,USD,transfer,online,SG,SG,False,,
T-000971,2025-01-10 11:48:00.000000,C-STR01,C-N0100,8885.17,USD,cash,branch,US,US,False,True,structuring
T-000972,2025-01-11 12:33:00.000000,C-N0172,C-LAY14,11259.9,USD,transfer,mobile,CA,AU,True,,
